actual,proposed
0.11734601855278015,0.20000000298023224
0.12169082462787628,0.20000000298023224
0.11719101667404175,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.10382921248674393,0.20000000298023224
0.0993848368525505,0.20000000298023224
0.09493425488471985,0.20000000298023224
0.0861181765794754,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.06864213943481445,0.20000000298023224
0.05561661347746849,0.20000000298023224
0.04269520938396454,0.20000000298023224
0.029871657490730286,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.013155543245375156,0.20000000298023224
0.004835963249206543,0.20000000298023224
0.18126925826072693,0.20000000298023224
0.17852817475795746,0.20000000298023224
0.17804427444934845,0.20000000298023224
0.17546765506267548,0.20000000298023224
0.17300528287887573,0.20000000298023224
0.15865902602672577,0.20000000298023224
0.14754478633403778,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.12547548115253448,0.20000000298023224
0.11015394330024719,0.20000000298023224
0.09057701379060745,0.20000000298023224
0.07987604290246964,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.04553968459367752,0.20000000298023224
0.030735261738300323,0.20000000298023224
0.016003474593162537,0.20000000298023224
0.00569842429831624,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19889621436595917
0.0,0.1963130682706833
0.0,0.19370299577713013
0.0,0.19113615155220032
0.0,0.18855920433998108
0.0,0.18602101504802704
0.0,0.18354567885398865
0.0,0.1811642199754715
0.0,0.17884483933448792
0.0,0.17647646367549896
0.0,0.17413541674613953
0.0,0.17194639146327972
0.0,0.16987332701683044
0.0,0.16781017184257507
0.0,0.16575485467910767
0.0,0.16368097066879272
0.0,0.16168424487113953
0.0,0.1597282439470291
0.0,0.1577773243188858
0.0,0.15589720010757446
0.0,0.15408466756343842
0.0,0.1523052155971527
0.0,0.15055643022060394
0.0,0.14883843064308167
0.0,0.1471477746963501
0.0,0.14542025327682495
0.0,0.14372241497039795
0.0,0.1420818716287613
0.0,0.14043286442756653
0.0,0.13880887627601624
0.0,0.13724000751972198
0.0,0.13572466373443604
0.0,0.13422830402851105
0.0,0.13275016844272614
0.0,0.1313209980726242
0.0,0.1299072802066803
0.0,0.12857244908809662
0.0,0.1272815465927124
0.0,0.1260005235671997
0.0,0.12476108223199844
0.0,0.12349708378314972
0.0,0.12224123626947403
0.0,0.12096109986305237
0.0,0.11965660750865936
0.0,0.11836093664169312
0.0,0.11707332730293274
0.0,0.11589056998491287
0.0,0.11474372446537018
0.0,0.11359959095716476
0.0,0.11252250522375107
0.0,0.11147751659154892
0.0,0.11046332865953445
0.0,0.10951178520917892
0.0,0.10858723521232605
0.0,0.1076570674777031
0.0,0.10675337165594101
0.0,0.10587607324123383
0.0,0.10502298921346664
0.0,0.10412905365228653
0.0,0.103322833776474
0.0,0.10260546207427979
0.0,0.10187374800443649
0.0,0.1011606901884079
0.0,0.1004662737250328
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.042439479380846024,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.10014333575963974
0.04203343018889427,0.1004587858915329
0.04980923980474472,0.10085946321487427
0.053143613040447235,0.10131032764911652
0.05210097134113312,0.1017775908112526
0.05546088144183159,0.10222841054201126
0.05880187451839447,0.1026960015296936
0.06212584301829338,0.10317990183830261
0.0523567870259285,0.10367950797080994
0.05147133022546768,0.10409770905971527
0.05498243495821953,0.10450173914432526
0.04975228011608124,0.10492442548274994
0.044619932770729065,0.10530075430870056
0.04394059255719185,0.1056322455406189
0.03893176466226578,0.1059526652097702
0.03401174023747444,0.10623027384281158
0.024817639961838722,0.10646641254425049
0.015765562653541565,0.10663021355867386
0.011207487434148788,0.10672403126955032
0.006718310993164778,0.10678240656852722
0.0,0.10680649429559708
0.0,0.10676511377096176
0.0,0.10666036605834961
0.0,0.10652653127908707
0.0,0.10633224248886108
0.0,0.1060471460223198
0.0,0.1057063415646553
0.0,0.105343759059906
0.0,0.10496021807193756
0.0,0.10455593466758728
0.0,0.10413212329149246
0.0,0.10365637391805649
0.0,0.10309821367263794
0.0,0.10246048122644424
0.0,0.10174529254436493
0.0,0.10095462203025818
0.0,0.10015629976987839
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.12319118529558182,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.13080254197120667,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.13706238567829132,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.11181861162185669,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.0
0.03041752427816391,0.09280349314212799
0.017096206545829773,0.09283274412155151
0.0,0.09276428818702698
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.13969850540161133,0.0
0.1417182832956314,0.0
0.15249602496623993,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14984267950057983,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.0817766785621643
0.13744661211967468,0.08269757777452469
0.12265827506780624,0.08349241316318512
0.10812894254922867,0.08416544646024704
0.09820716083049774,0.08475302159786224
0.08410287648439407,0.08522558957338333
0.07022862136363983,0.08558714389801025
0.043496787548065186,0.08574450016021729
0.025873618200421333,0.08576842397451401
0.012862449511885643,0.08569581806659698
0.0,0.0854974165558815
0.0,0.08524163067340851
0.0,0.08489804714918137
0.0,0.08443722873926163
0.0,0.0838947743177414
0.0,0.08330580592155457
0.0,0.08260694891214371
0.0,0.08186619728803635
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.10621563345193863,0.0
0.12145646661520004,0.0
0.12782889604568481,0.0
0.1341785043478012,0.0
0.13614873588085175,0.0
0.13380125164985657,0.0
0.13155430555343628,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.06969466805458069
0.10650929063558578,0.07039713114500046
0.1008414775133133,0.07104501128196716
0.09093475341796875,0.07160788774490356
0.08556254208087921,0.07212097197771072
0.07593914121389389,0.07255356758832932
0.0664786696434021,0.0729084312915802
0.06153339892625809,0.07322043925523758
0.05667704716324806,0.07349113374948502
0.04754673317074776,0.0736890360713005
0.04291759058833122,0.07384967058897018
0.03836313262581825,0.07397335022687912
0.03388042375445366,0.07406172156333923
0.029466282576322556,0.07411617040634155
0.016399947926402092,0.0740729495882988
0.003516565542668104,0.07393521070480347
0.0,0.07373811304569244
0.0,0.073387011885643
0.0,0.07288656383752823
0.0,0.07233824580907822
0.0,0.07177578657865524
0.0,0.07123178243637085
0.0,0.07064089924097061
0.0,0.07000460475683212
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.0
0.10622891038656235,0.06444957107305527
0.10924886912107468,0.0651695728302002
0.11226977407932281,0.06589905917644501
0.11093297600746155,0.06663785874843597
0.10529924184083939,0.06735362857580185
0.10414464771747589,0.06801489740610123
0.09432701766490936,0.06865584850311279
0.08468235284090042,0.06921282410621643
0.07520350813865662,0.06968846172094345
0.07024227827787399,0.07008560746908188
0.06537266075611115,0.07043896615505219
0.06494900584220886,0.070750392973423
0.06454848498106003,0.07105293869972229
0.0554521419107914,0.07134741544723511
0.042138926684856415,0.07156927138566971
0.033381350338459015,0.07168901711702347
0.02475040778517723,0.07174193859100342
0.01188170351088047,0.0717301219701767
0.007907581515610218,0.07162372767925262
0.0,0.07148964703083038
0.0,0.07126469165086746
0.0,0.07101619988679886
0.0,0.07071264088153839
0.0,0.07035533338785172
0.0,0.06997845321893692
0.0,0.0695502832531929
0.0,0.06913720071315765
0.0,0.0686732828617096
0.0,0.06812847405672073
0.0,0.06756962835788727
0.0,0.06693242490291595
0.0,0.06625157594680786
0.0,0.06552833318710327
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.032064925879240036,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
